sentID.BTEC,split,lang,sent
6398,corpus-6-train,TUN,نتشرفو. أنا إيتشيرو تاناكا.
6399,corpus-6-train,TUN,بقداش الزيادة على الاكسبريس؟
6400,corpus-6-train,TUN,إذا الكلهم بلاش تاكس، ناخو كرطوشة من سي.
6403,corpus-6-train,TUN,هذا حسب نوع الرحلة. الرحلة بالنهار لجوسيميتي تكلف تلاثين دولار وهي الأكثر شعبية. جوسيميتي تبعد تلاثميا وخمسين كيلومتر من هوني.
6405,corpus-6-train,TUN,شنيا الخط إلي يهز لسانتا باربرا؟
6408,corpus-6-train,TUN,من غير كاتشاب.
6411,corpus-6-test-corpus-26-train,TUN,تو نكون على ذمتك وقت ما نكون مش مشغول برشا.
6413,corpus-6-test-corpus-26-dev,TUN,عندك واحد ما أكبر؟
6415,corpus-6-train,TUN,خوذ كل ما تحب. أما ما تطلقش.
6418,corpus-6-test-corpus-26-train,TUN,نحس في روحي خير.
6420,corpus-6-train,TUN,نحب نتفرج على ماتش فوتبول.
6422,corpus-6-train,TUN,عندك بيت منفردة لليلة هاذي؟
6424,corpus-6-train,TUN,في الحقيقة، السوارا متاعنا عليهم تخفيض في ها اللحظة.
6426,corpus-6-train,TUN,تنجم تقترح عليا بعض الجولات الباهية بنهار؟
6427,corpus-6-train,TUN,شيكاتي السياحية بالدولار لمريكي.
6428,corpus-6-train,TUN,تنجم توصلني مع صاحبي؟
6430,corpus-6-test-corpus-26-dev,TUN,تعرف بالقدا جغرافيا اليابان؟
6431,corpus-6-train,TUN,منين نجم نشري تساكر؟
6432,corpus-6-train,TUN,معاه المتريال؟
6435,corpus-6-train,TUN,نجمو ناخذو شوية خبز، يعيشك؟
6436,corpus-6-test-corpus-26-train,TUN,يعيشك وريني وين أنا موجود على الخريطة هاذي.
6437,corpus-6-test-corpus-26-train,TUN,ميا بالميا قطن.
6441,corpus-6-train,TUN,خلينا نشوفو. إيه، عندنا بيت فارغة.
6442,corpus-6-train,TUN,صباح الخير، تاناكا. أنا فرحان إلي شفتك. في أنا أوتيل ساكنة؟
6444,corpus-6-train,TUN,فماش واحد هوني يحكي لنقلي؟
6445,corpus-6-train,TUN,إيه. يلزم نمشي توا. نتمنى نشوفك عن قريب.
6448,corpus-6-train,TUN,توا الستا ونص متاع الصباح.
6450,corpus-6-train,TUN,هاذي زيارتي لولا.
6451,corpus-6-train,TUN,وين موجودة أقرب دافان؟
6453,corpus-6-train,TUN,بيت رايضة، يعيشك.
6454,corpus-6-train,TUN,خذيت أعداد باهية عمناول.
6458,corpus-6-train,TUN,هذا رايع.
6460,corpus-6-train,TUN,نحب هذا المعروض في الفترينا.
6461,corpus-6-train,TUN,عندك القياس إلي أكبر؟
6463,corpus-6-train,TUN,مازلت ما ثبتش. أما نظن عندي برشا سخانة.
6464,corpus-6-dev,TUN,شنيا سبب الشكاية متاعك؟
6465,corpus-6-train,TUN,بدا يثلج.
6466,corpus-6-test-corpus-26-train,TUN,نحب نبدل لبيت تطل عل المحيط. فما زيادة؟
6467,corpus-6-dev,TUN,هاذي البيت سبعا ميا وثنين. نحب تفيقوني برنة مع السبعا غدوة الصباح، يعيشك.
6468,corpus-6-train,TUN,ما تخدمش برشا.
6469,corpus-6-train,TUN,آه، لا. نعرف كانت غلطة. باش نرجع لليبان راجل فقير.
6470,corpus-6-train,TUN,ياخي هذا التران الصحيح لشيكاغو؟
6471,corpus-6-train,TUN,توا سمعت النشرة. الثلج باش يقص غدوة.
6472,corpus-6-test-corpus-26-train,TUN,قداش يكلف كراء لوحة لنص نهار؟
6473,corpus-6-train,TUN,نجم نستنى هوني؟
6474,corpus-6-train,TUN,أنا نكتب الهايكو في وقتي الضايع.
6477,corpus-6-train,TUN,فماش بلاصة آمنة باش نحط فيها دبشي؟
6478,corpus-6-train,TUN,عندك تعريفة للعايلة بأسوام رخيصة؟
6481,corpus-6-test-corpus-26-train,TUN,عشرا نوفمبر.
6482,corpus-6-train,TUN,تعرفشي بلاصة باهية باش نشري حاجات تذكارية؟
6484,corpus-6-test-corpus-26-dev,TUN,نحب ريبون للدكتيلو.
6485,corpus-6-train,TUN,هذاي نظام منحة لقدمية.
6486,corpus-6-train,TUN,يعيشك تمد غادي.
6488,corpus-6-train,TUN,نجمو نمشيو لتيكي بوينت غدوة؟
6490,corpus-6-train,TUN,فما فرصة صغيرة لصبان الثلج.
6491,corpus-6-train,TUN,تنجم تصورلي خريطة؟
6492,corpus-6-test-corpus-26-train,TUN,هذا عندو برشا ذوق.
6494,corpus-6-train,TUN,ماكينات القمار تظهر ساهلة برشا. باهي، والرولات؟ يكفي تحط لقراص ولا الفلوس على رقم.
6495,corpus-6-train,TUN,نراهن إنو باش يكون عندنا أكثر شوا في الفرماسي.
6497,corpus-6-test-corpus-26-train,TUN,وقتاش باش نقلعو؟
6498,corpus-6-test-corpus-26-train,TUN,كيفاش تعلم الشيفور إنو تحب تهبط؟
6499,corpus-6-dev,TUN,هذا غالي برشا عليا. وريني حاجات أخرين أرخص، يعيشك.
6500,corpus-6-train,TUN,هذا المشغل متاع خدمة المهاتفة الدولية.
6502,corpus-6-dev,TUN,نقرا أنقلي.
6503,corpus-6-train,TUN,الكار هاذي ماشية لباريس، صحيح؟
6504,corpus-6-dev,TUN,يعيشك حط خمسا دولارات وخمسا وعشرين سنت في الدقايق التلاثا الجايين.
6505,corpus-6-train,TUN,نحب مصورة، يعيشك.
6506,corpus-6-train,TUN,على أنا ارتفاع موجودة منصة الغوص؟
6507,corpus-6-train,TUN,برى إكري كرهبة غولف؟
6510,corpus-6-dev,TUN,يعيشك مد بطاقاتك متاع الهبوط.
6513,corpus-6-test-corpus-26-train,TUN,أربعا وعشرين دولار. تحب أكثر؟
6515,corpus-6-test-corpus-26-train,TUN,عملت الحجز لطوكيو توا شهر.
6517,corpus-6-test-corpus-26-train,TUN,نشكرك من أعماق قلبي.
6518,corpus-6-train,TUN,نجم ناخو موعد اليوم؟
6519,corpus-6-train,TUN,هذا نوعا ما ضيق برشا على الكرش.
6520,corpus-6-train,TUN,كيفاش نجم نرجع لوسط المدينة؟
6521,corpus-6-train,TUN,هذا بالضبط كيما تقول.
6522,corpus-6-train,TUN,مازلت ما كليت حتى شي. أنا نحب ناكل توا.
6523,corpus-6-train,TUN,صباح الخير. بقداش؟
6524,corpus-6-train,TUN,ما عنديش برشا وقت.
6525,corpus-6-test-corpus-26-train,TUN,يلزمني نهبط هوني باش نمشي لروكفلر سنتر؟
6526,corpus-6-train,TUN,باهي. باي.
6528,corpus-6-train,TUN,نجم نجبد تلاثا ميات دولار بالكارت فيزا متاعي؟
6529,corpus-6-train,TUN,كيفاش تحب الوسكي متاعك؟
6530,corpus-6-train,TUN,نجم نرد بالي عليها؟
6531,corpus-6-train,TUN,عندي عادتي.
6532,corpus-6-train,TUN,يلزمك تبدل شيكاتك السياحية في بانكا.
6533,corpus-6-train,TUN,يعيشك طلعلي دبشي لبيتي.
6534,corpus-6-train,TUN,مازلت ما حجزتش بلاصة لرحلة الرجوع.
6535,corpus-6-train,TUN,أناهو من الألوان هاذي إلي دارج أكثر؟
6539,corpus-6-test-corpus-26-train,TUN,يعيشك خوذ قياسي.
6540,corpus-6-dev,TUN,قداش وقت يلزم باش نمشي لفيلادلفيا؟
6543,corpus-6-train,TUN,باش تزوز كل المواقع السياحية متاع سان فرنسيسكو، في حدود تسعا وأربعين ميل بالكرهبة.
6547,corpus-6-test-corpus-26-train,TUN,هذا رايع.
6549,corpus-6-train,TUN,نجم نقعد هوني باش نشوفو؟
6550,corpus-6-test-corpus-26-train,TUN,تحب تخرج معايا؟
6551,corpus-6-train,TUN,فما بلايص للليلة؟
6552,corpus-6-test-corpus-26-train,TUN,يعيشك أغسل الكبوط هذا.
6553,corpus-6-test-corpus-26-train,TUN,نحب نكري باطو بموتور.
6555,corpus-6-train,TUN,كسرت مراياتي.
6556,corpus-6-train,TUN,صباطك ما يطلعش على لون روبتك.
6557,corpus-6-train,TUN,حطو هوني، يعيشك.
6558,corpus-6-train,TUN,هو أوتوماتيك. عندنا موديل المناقل هذا في كوارتز، ميسيو. ضد الماء وضد الصدمات.
6561,corpus-6-train,TUN,كأس واحد أكهو، يعيشك.
6562,corpus-6-train,TUN,وقتاش يخرج التران الجاي الماشي لأكسفورد؟
6563,corpus-6-train,TUN,مع فطور الصباح؟ نحب نحجزها.
6565,corpus-6-train,TUN,نجم نتكلم لفرنسا ديراكت من هوني؟
6567,corpus-6-train,TUN,قداش من نهار صالح؟
6569,corpus-6-train,TUN,نحب نبدل الحجوزات متاعي.
6573,corpus-6-train,TUN,تنجم تطلبلنا تاكسي؟
6574,corpus-6-test-corpus-26-train,TUN,وين موجودة لبسة النسا؟
6575,corpus-6-train,TUN,شنيا رايك في همبرغر؟
6577,corpus-6-train,TUN,كل شي لاباس؟
6578,corpus-6-train,TUN,فما ليموزين بالنسبة لوتيل ايه بي س؟
6579,corpus-6-train,TUN,في أنا ساعة باش تجيب الكرهبة نهار الجمعة؟
6581,corpus-6-test-corpus-26-train,TUN,القهوة موش محسوبة؟
6582,corpus-6-train,TUN,شنيا الخط إلي يهز لماديسون سكوير؟
6585,corpus-6-train,TUN,تو نعاود نكلمك من بعد.
6586,corpus-6-train,TUN,سامحني. ما استوعبتش إلي قلتو.
6587,corpus-6-train,TUN,دولار واحد الكيلو.
6588,corpus-6-train,TUN,تنجم تعلقو في شطار؟
6590,corpus-6-train,TUN,أنا ما نعرفش كيفاش نستعمل التاليفون، تنجم توريني.
6593,corpus-6-test-corpus-26-train,TUN,في أنا دومان كان قبل؟
6599,corpus-6-train,TUN,وجهتي هي لندن.
6600,corpus-6-train,TUN,أوه، سامحني ما فماش وقت.
6601,corpus-6-train,TUN,شنيا الكار إلي يلزمني ناخوها؟
6602,corpus-6-test-corpus-26-train,TUN,ضعيف. ضعيف. ضعيف. ضعيف. تعودت على وجهها.
6605,corpus-6-train,TUN,نحب على بوماضة متاع تنظيف.
6606,corpus-6-train,TUN,صباح الخير مرة أخرى ومرحبا في التوب لمريكي لربعين.
6607,corpus-6-train,TUN,شنيا أحسن حدث؟
6609,corpus-6-test-corpus-26-train,TUN,يلزم نخلص زيادة باش ندخل للبناية؟
6611,corpus-6-train,TUN,وقتاش البراعم تفتح؟
6613,corpus-6-test-corpus-26-test,TUN,صباح الخير، الطرف الآخر متاعك عل الخط. تحدث، يعيشك.
6615,corpus-6-train,TUN,نحب نكلم انسة نوموتو، البيت خمسا ميا وواحد.
6616,corpus-6-train,TUN,باش تكون مالا مهتم بشوفان المسرح هذا من داخل. هذا مسرح سكالا.
6617,corpus-6-train,TUN,الخط الرمادي يدل على أرقام مبيعات شركتنا عمناول.
6619,corpus-6-train,TUN,نتمنى كان تنجم عن قريب تزور البلايص السياحية الجميلة هاذي في الولايات المتحدة.
6622,corpus-6-train,TUN,كنيسية وستمنستر.
6623,corpus-6-train,TUN,صاحبي يعاني من سخانة قوية.
6625,corpus-6-test-corpus-26-train,TUN,جرحي يوجع فيا.
6627,corpus-6-train,TUN,في ليتاج السابع. أطلع في لاسنسور في آخر الهول.
6631,corpus-6-train,TUN,أنا نستنى فيك.
6632,corpus-6-train,TUN,حطيت صطوش فلوسي، كتابي ومصورتي في صاكي.
6634,corpus-6-train,TUN,نمشي للفرش لغلبية مع العشرا متاع الصباح ونرقد بالوقت.
6635,corpus-6-test-corpus-26-train,TUN,ويني المحطة؟
6638,corpus-6-dev,TUN,كان طويل وأزعر.
6639,corpus-6-train,TUN,الثقافة ازدهرت بفضل لنشطة الرايجة، كيفما ألعاب كابوكي، ولوحات يوكيو، الأدب والسيراميك.
6640,corpus-6-train,TUN,عندك مقازان دانهيل هوني؟
6641,corpus-6-train,TUN,ميا وعشرين مليون متساكن في بلاد فيها تلاثا ميا وثمانين ألف كيلومتر مربع؟
6643,corpus-6-dev,TUN,تسكرة مشي وجي لميامي يعيشك.
6644,corpus-6-train,TUN,تنجم تقلي وين موجودة البانكا الأقرب؟
6647,corpus-6-train,TUN,نحب تسكرة متاع كبار، يعيشك.
6648,corpus-6-dev,TUN,أنا إسمي واتاناب غوروه.
6651,corpus-6-dev,TUN,بقداش يتبعث الجواب هذا مالا؟
6652,corpus-6-train,TUN,فلفل، يعيشك.
6653,corpus-6-train,TUN,تنجم تجيبلي الحساب؟
6654,corpus-6-train,TUN,إي باهي، طبيب السنين إلي مشيتلو باهي برشا.
6655,corpus-6-train,TUN,الضوء ما يمشيش.
6656,corpus-6-dev,TUN,نحب أي حاجة ضد الكحة.
6657,corpus-6-test-corpus-26-train,TUN,عندي رجفة.
6658,corpus-6-train,TUN,باهي، هذي بيتك.
6659,corpus-6-test-corpus-26-train,TUN,تلاثا أيام.
6660,corpus-6-test-corpus-26-dev,TUN,شق الجسر هذاك وتو تلقى المكتبة على يسارك.
6663,corpus-6-train,TUN,في قداش وقت يوصل التران؟
6664,corpus-6-train,TUN,نجم ناخو دواء؟
6665,corpus-6-train,TUN,صحح هوني، يعيشك.
6666,corpus-6-train,TUN,فماش كافتيريا قريبة؟
6668,corpus-6-train,TUN,النومرو هو ستا وخمسين وتمانيا وسبعين أثناش أربعا وتلاثين.
6671,corpus-6-train,TUN,يعيشك موسيو، نجمو نهبطو في أي لحظة. يعيشك أرجع لكرسيك.
6674,corpus-6-train,TUN,يوكوهاما موجودة قريبة لطوكيو.
6675,corpus-6-train,TUN,نحب فيلتر، يعيشك.
6678,corpus-6-train,TUN,شنيا نجم نعمل؟
6680,corpus-6-train,TUN,فماش واحد يحكي اليابانية في المقازان؟
6681,corpus-6-dev,TUN,شكون في التاليفون؟
6683,corpus-6-train,TUN,نجم ناخو خريطة توجيه، يعيشك؟
6684,corpus-6-train,TUN,مانيش نسمع فيك بالقدا.
6685,corpus-6-train,TUN,فما تأخير تقريب بساعة. باش نقلعو مع الخمسا ودرجين متاع العشية.
6686,corpus-6-train,TUN,النومرو هو واحد اثنين تلاثا أربعا خمسا ستا سبعا ثمانيا.
6687,corpus-6-train,TUN,الماء ما سخنش بالقدا.
6689,corpus-6-train,TUN,في هوكايدو، ما تنجمش تلعب الغولف لمدة تقريب ستا شهور بسبب الطقس البارد.
6690,corpus-6-train,TUN,باش تبيعهم منفصلين؟
6691,corpus-6-train,TUN,نحب نخرج نهار بكري برشا.
6692,corpus-6-test-corpus-26-dev,TUN,يعيشك عاونني خ نلقى قيد يحكي اليابانية.
6694,corpus-6-dev,TUN,هذا يبدى مع التسعا متاع الصباح.
6696,corpus-6-train,TUN,عندك زهر. هذي فترة الصولد. باش تتمتع بتخفيضات.
6698,corpus-6-train,TUN,لحظة. يلزمني ستيلو.
6699,corpus-6-test-corpus-26-train,TUN,ما نحبش واحد كبير.
6700,corpus-6-test-corpus-26-train,TUN,باش يكون فما شوية تأخير.
6702,corpus-6-train,TUN,أوه، ما نعرفش. شنيا رايك في الماكدونالدز؟ عندنا منو زاد في اليابان.
6703,corpus-6-train,TUN,نحب نرجع هذا. هذا توصيل الكاسا.
6704,corpus-6-train,TUN,فما كار بعد -نص النهار اليوم؟
6705,corpus-6-train,TUN,كيفاش نجم نرجع للمتحف؟
6709,corpus-6-train,TUN,ما تتكلمش. قريب نكمل برنامجي التقريبي.
6712,corpus-6-train,TUN,بش يعجب سي غودمان برشا.
6713,corpus-6-train,TUN,إيه. نظن إنو باش ناخو عظم، مرقاز، توست وغلة فرشكا.
6715,corpus-6-test-corpus-26-train,TUN,شنيا الفرق بين الوتلا هاذم؟
6716,corpus-6-train,TUN,الكراء يلزم يتدفع آخر نهار من كل شهر.
6719,corpus-6-train,TUN,هذا موش القياس المناسب.
6720,corpus-6-train,TUN,نومرو الرحلة هو ب ك سبعا ميا وثمانيا نهار خمسا سبتمبر.
6722,corpus-6-train,TUN,فما مشكل في الدوش.
6723,corpus-6-train,TUN,شنيا هوما المنتوجات إلي يميزو المنطقة هاذي؟
6724,corpus-6-test-corpus-26-test,TUN,فاتتني محطتي.
6726,corpus-6-train,TUN,دبشي مازال ما خرجش. تنجم تثبت شنيا صار، يعيشك؟
6733,corpus-6-train,TUN,صوتك مثير برشا في التاليفون.
6734,corpus-6-train,TUN,هي مصورة كانون بعدسة عاكسة.
6735,corpus-6-train,TUN,شنيا إسم القلعة؟
6736,corpus-6-test-corpus-26-train,TUN,كان هايل. يعيشك.
6737,corpus-6-train,TUN,فما كار م المطار لوسط المدينة؟
6738,corpus-6-train,TUN,تنجم تعاودلي الإسم؟
6740,corpus-6-test-corpus-26-dev,TUN,باش نكون غادي تقريب مع الستا متاع العشية.
6742,corpus-6-dev,TUN,مالا أهبط في المحطة الجاية وخوذ الكار حتى هايد بارك.
6743,corpus-6-train,TUN,سامحني، ما عندناش هذا. تنجم تلقاه في الفرماسي في ليتاج لرضي.
6745,corpus-6-dev,TUN,نحب ناخو بلاصة على جنب، يعيشك.
6746,corpus-6-test-corpus-26-train,TUN,عندك حاجة ما أطول شوية؟
6747,corpus-6-train,TUN,شنيا تحب تشرب؟
6755,corpus-6-train,TUN,نحب نوصي نفس الحاجة.
6758,corpus-6-train,TUN,وين موجودة بارن ونوبل؟
6759,corpus-6-train,TUN,برشا، خاصة إنو ما جيتش للعشا البارح في الليل، رقدت. بالمناسبة، تنجم تقلي كيفاش نمشي للمتحف البريطاني؟
6760,corpus-6-train,TUN,يعيشك أطلب نومرو تسعا في التالفون هذا.
6762,corpus-6-train,TUN,وقتاش تسكر المقازان؟
6763,corpus-6-train,TUN,رحلتي وخرت، وفوت الرحلة الثانية متاعي.
6766,corpus-6-test-corpus-26-train,TUN,تاريخ الانتهاء مارس ألف وتسعا ميا وتسعا وتسعين.
6767,corpus-6-train,TUN,تنجم تلغي حجز البلايص؟
6768,corpus-6-dev,TUN,نحب شيبس.
6769,corpus-6-train,TUN,أنا ماشي غادي زاد.
6776,corpus-6-train,TUN,حلو برشا.
6777,corpus-6-train,TUN,نحب بيت فيها دوش.
6778,corpus-6-train,TUN,نجم نسترجعو؟
6780,corpus-6-test-corpus-26-test,TUN,كيفاش كان؟
6782,corpus-6-train,TUN,ما نعرفش، موسيو. تحكي أنقلي؟ تتكلم أنقلي؟ أنقلي.
6783,corpus-6-train,TUN,نتمنى كل شي يتعدى على خير.
6784,corpus-6-train,TUN,الخط مشغول.
6785,corpus-6-train,TUN,إيه، موسيو. لحداش متاع الصباح.
6787,corpus-6-train,TUN,نجم ناخو موعد لنهار الجمعة؟
6788,corpus-6-dev,TUN,يلزمني ناخو ترابط. ياخي ممكن؟
6792,corpus-6-train,TUN,لا. كرهبة بدون تدخين، يعيشك.
6793,corpus-6-train,TUN,بالنسبة للمبتدئين، هذا موش باهي؟
6794,corpus-6-train,TUN,أنا نحتاجو اليوم.
6796,corpus-6-train,TUN,نحب نكري الكرهبة لرخص لمدة جمعة.
6798,corpus-6-train,TUN,الروبا هاذي ما واتتنيش.
6799,corpus-6-train,TUN,تنجم تقلي وين موجودة بلاصتي؟
6800,corpus-6-test-corpus-26-train,TUN,فما ملاهي باهية؟
6802,corpus-6-train,TUN,أناهي الطيارة إلي توصل أبكر لنيويورك؟
6806,corpus-6-train,TUN,وين خليتو؟
6810,corpus-6-test-corpus-26-train,TUN,هاك حق الستيلوات الجافة. ورقة بميات دولار.
6811,corpus-6-train,TUN,يعيشك بدل العملات الفرنسية هاذم لسيولة.
6812,corpus-6-test-corpus-26-train,TUN,وين موجودة لبسة النسا؟
6813,corpus-6-train,TUN,ما فماش بلاصة لدبشي إلي في ليد.
6814,corpus-6-train,TUN,ما تترددش باش تمكيج بمواد التجميل متاعنا قبل ما تخرج.
6816,corpus-6-train,TUN,ما تتقلقش. موش بعيد على وسط المدينة.
6817,corpus-6-train,TUN,هاذي فلوسك.
6818,corpus-6-train,TUN,إي باهي، علاش ما نمشيوش للشط غدوة؟
6822,corpus-6-train,TUN,أعملي عرض.
6824,corpus-6-dev,TUN,الجولة هاذي بنص -نهار باش تصير باليابانية؟
6825,corpus-6-test-corpus-26-train,TUN,وين نجم نطلع؟
6826,corpus-6-train,TUN,قداش في النهار الواحد؟
6827,corpus-6-train,TUN,إيه. هذا إلي إخترناه.
6829,corpus-6-train,TUN,إي باهي، تنجم تعمل نافات قراي لاين آر شاتل ولا كاري آربورت إكسبراس.
6832,corpus-6-test-corpus-26-train,TUN,صاحبي تضرب.
6833,corpus-6-train,TUN,إذا تنجم طيحلي السوم شوية، ناخوه.
6835,corpus-6-test-corpus-26-train,TUN,هذا يواتيك بالقدا.
6836,corpus-6-test-corpus-26-dev,TUN,المقازان هذا باش يكون محلول غدوة؟
6837,corpus-6-train,TUN,ويني لكواريوم؟
6838,corpus-6-train,TUN,نحب نبقى هوني نهارين أخرين.
6839,corpus-6-dev,TUN,إيه، نلوج على هدية لأختي.
6842,corpus-6-train,TUN,يعيشك أغسل الحوايج هاذم.
6843,corpus-6-train,TUN,منين نجم نشري جريدة يابانية؟
6844,corpus-6-train,TUN,أناهو البريز الرئيسي هوني؟
6846,corpus-6-train,TUN,نجم نعوم هوني؟
6847,corpus-6-train,TUN,والفوق؟ نجم نطلع لفوق شويا؟
6848,corpus-6-train,TUN,إيه، ياخي هذا إلي نسيتو؟
6850,corpus-6-train,TUN,إيه. تنجم تتفرج في أفلام بلاش على هاش بي أو.
6851,corpus-6-train,TUN,كيفاش نجم نمشي لهوليود؟
6854,corpus-6-train,TUN,باش ناخو بيت بخمسطاش دولار.
6857,corpus-6-train,TUN,أنا متأكد إني حجزت.
6859,corpus-6-train,TUN,عندك سرفيس غسيل؟
6860,corpus-6-train,TUN,نظن إني كسرت ساقي.
6862,corpus-6-test-corpus-26-test,TUN,هو في آخر الهول.
6864,corpus-6-test-corpus-26-train,TUN,ياخي تنجم تقلملي شلاغمي؟
6866,corpus-6-test-corpus-26-dev,TUN,لهذا تنزاد منضدة السلاطة وإختيار بين بطاطا في الفور ولا فريت.
6867,corpus-6-train,TUN,تحكي كيما الشاعر، سي إيتا.
6868,corpus-6-train,TUN,فما مواقع سياحية في لحواز؟
6869,corpus-6-train,TUN,فما فاقونة -نوم في التران؟
6870,corpus-6-train,TUN,بالحق؟ نتمنى إنو ما مشاش بلا بيا.
6871,corpus-6-train,TUN,نمشيو ناكلو طرف.
6873,corpus-6-train,TUN,بقداش النهارين؟
6875,corpus-6-test-corpus-26-dev,TUN,منين نجم نشري الفخار؟
6876,corpus-6-dev,TUN,ماشي لممفيس.
6877,corpus-6-train,TUN,أناهو رصيف التران لنيويورك؟
6879,corpus-6-train,TUN,نحب نعمل حجز لروما.
6880,corpus-6-train,TUN,سيداتي سادتي، الكابتن جورج كوهين وطاقمو يرحبو بيكم على متن الرحلة هاذي خطوط طيران يونايتد ثمانيا ميا الماشية لنيويورك. نحن باش نقعدو على ذمتكم على طول الرحلة هاذي. ما تترددوش باش تشاركونا إحتياجاتكم.
6884,corpus-6-train,TUN,لخضر.
6885,corpus-6-train,TUN,أحسن ما تعمل تكلم بيرو الحاجات الضايعة.
6888,corpus-6-train,TUN,نجم ناخو نومرو تاليفونك، يعيشك؟
6889,corpus-6-dev,TUN,تنجم تثبت إذا فما رحلة أخرى موجودة؟
6890,corpus-6-train,TUN,لا، نحن هوني لمدة تلاثا أيام، ومن بعد ماشين لنيويورك ونيو أورليانز.
6891,corpus-6-train,TUN,عندي كارت رايل وفيزا سوفياتية.
6894,corpus-6-dev,TUN,نجم نحكي مع سي كاوري واتاناب في البيت ثمانيا ميا وأثناش؟
6895,corpus-6-dev,TUN,عندك مشروبات أخرى؟
6900,corpus-6-train,TUN,هي روبا كتان؟
6902,corpus-6-train,TUN,سامحني. عندي الشقيقة. عندك دواء؟
6904,corpus-6-train,TUN,يعيشك حط فيلم في المصورة هذي.
6906,corpus-6-train,TUN,طلبة المعاهد لمريكية ما عندهمش تمحريث.
6908,corpus-6-train,TUN,نحب ناخو هذا معاي.
6910,corpus-6-train,TUN,فهمت. هذا متاعي. أنا تابع مركزنا متاع الديكور الداخلي.
6911,corpus-6-train,TUN,ياخي شنيا الكار إلي يلزمني ناخوها لهايد بارك؟
6912,corpus-6-train,TUN,البيرة هاذي مسطحة.
6914,corpus-6-test-corpus-26-train,TUN,ما نجمش نبيع هذا من غير أوردوننس.
6915,corpus-6-train,TUN,إيه، هذا هو.
6916,corpus-6-train,TUN,نحبو نبقاو الكل في نفس الطاولة.
6917,corpus-6-test-corpus-26-train,TUN,نجم نحجز خمسا بلايص في نفس الصف؟
6918,corpus-6-train,TUN,ما فماش ما يكفي من مناشف التواليت.
6919,corpus-6-train,TUN,نظن موش صحيح. تنجم تثبت؟
6923,corpus-6-test-corpus-26-test,TUN,تنجم تسلفني كابل روموركاج، يعيشك؟
6924,corpus-6-train,TUN,يرجع الجمعة الجاية.
6926,corpus-6-train,TUN,أمي متوفية.
6927,corpus-6-train,TUN,نحب بورتو.
6928,corpus-6-train,TUN,هزني للسبيطار.
6930,corpus-6-dev,TUN,الله العظيم.
6931,corpus-6-train,TUN,عندك هذا في لون مشعشع؟
6933,corpus-6-train,TUN,نحب ستيلو.
6934,corpus-6-train,TUN,نجم ناخو قارص للتاي متاعي، يعيشك؟
6935,corpus-6-train,TUN,نجم ناخو توصيل، يعيشك؟
6936,corpus-6-train,TUN,نتشرفو زادا. هاذي زيارتك لولا لأمريكا؟
6937,corpus-6-train,TUN,تنجم تبدللي البوط هذا لواحد ما أصغر؟
6939,corpus-6-train,TUN,فما حد هوني؟
6942,corpus-6-train,TUN,دبشي يوزن تلاثا كيلو زيادة.
6944,corpus-6-test-corpus-26-train,TUN,أناهي الكرهبة لقتصادية أكثر؟
6945,corpus-6-train,TUN,هذا غالي برشا. ما عندكش سوم معقول أكثر؟
6948,corpus-6-train,TUN,باش نخرج بكري غدوة الصباح.
6949,corpus-6-train,TUN,تبيع في منتوجات من غير تاكس على جنب؟
6950,corpus-6-train,TUN,شكون مخرج الفيلم؟
6952,corpus-6-train,TUN,الصيف موش خايب برشا هوني.
6954,corpus-6-train,TUN,نحب نشري هذا.
6955,corpus-6-dev,TUN,تبع لافتة التاكسي.
6959,corpus-6-train,TUN,إيه، إنت موجود في وسط الشارع الخامس. وين تحب تمشي؟
6960,corpus-6-test-corpus-26-train,TUN,موش باش يكون عندك تخفيض، زايد تكبش.
6961,corpus-6-train,TUN,علاش عملت هذا؟
6964,corpus-6-train,TUN,توصيل الكاسا متاعي تسرق زاد.
6965,corpus-6-train,TUN,سامحني مابنعملوش. أما أنا متأكد إلي عجبك فطور اليوم.
6966,corpus-6-test-corpus-26-train,TUN,تنجم تحل الصاك هذا، يعيشك؟ شنيا عندك في وسطو؟
6967,corpus-6-train,TUN,السبعا ونص متاع الصباح.
6968,corpus-6-train,TUN,باهي. توا لحداش متاع الليل، مالا يلزمني نوخر منقالتي للعشرا متاع الصباح، هذا هو؟
6970,corpus-6-test-corpus-26-train,TUN,نحب نعمل تاليفون لمسافة طويلة لوتيل هيلتون في بوسطن.
6972,corpus-6-train,TUN,باهي، رومنجتون باش يتولى المسألة.
6975,corpus-6-train,TUN,ساعة ونص تقريب.
6976,corpus-6-train,TUN,نجم ناخو كأس ماء آخر؟
6978,corpus-6-train,TUN,خليني نشوف هذا.
6979,corpus-6-train,TUN,وين موجود بيرو الصرف؟
6980,corpus-6-train,TUN,يعيشك إستنا. باش نسأل سي إيماي إذا ينجم ياخو المكالمة.
6981,corpus-6-train,TUN,نجمو نوصلوك في أقل من درجين؟
6983,corpus-6-train,TUN,الكاري هذا قوي.
6984,corpus-6-test-corpus-26-test,TUN,النسا قبلو هذا؟
6986,corpus-6-train,TUN,عندي مشكلة مع الصاك إلي شريتو البارح.
6987,corpus-6-train,TUN,عندك حساسية م الدواء؟
6989,corpus-6-dev,TUN,إيه، عندنا منو في الأكحل وفي المارون.
